Timestamp,activo,genero,edad,area_arqueologia,fuente_ingresos,tiempo_experiencia,formacion_academica,salario,departamento,factor_ingreso,cargo,sector_mercado,estabilidad_ingreso,dias_campo,personas_cargo,tecnologia,problema_laboral,valor_posgrado,area_posgrado,percepcion_remuneracion,solucion_profesion,"22.  Si pudieras decidir de nuevo, ¿volverías a elegir arqueología en Colombia como profesión? Califica de 1 a 5

1. No
2. Probablemente no
3. Quizás...Tal vez
4. Probablemente si
5. Claro ¡Me encanta!",Comentarios y sugerencias que nos quieras hacer o compartir. Puedes dejarnos reflexiones y anécdotas sobre tu vida profesional. Queremos escucharte,area_posgrado_original,volveria_elegir,id_respuesta,tipo_lugar
6/2/2026 6:28:54,"Si, es mi profesión principal",Mujer,20 años - 25 años,"Arqueología preventiva o de rescate: obras civiles, construcciones, licencias ambientales, etc",Empleado directo de tiempo completo,Entre 1 a 3 años,Pregrado,De 4 millones a 5 millones,La Guajira,Tener RNA,Auxiliar de arqueologia,Sector energetico,Muy estables,Más de 15 días,De 4 a 10 personas,"Excel, Word, QGis, Google Maps, Software de dibujo técnico y edicion fotografica: Illustrator, Corel, Krita, etc",Desconexion entre formacion y oportunidades,NA,No tengo posgrado,Aproximadamente lo que debería ganar,Mejor reconocimiento profesional,4,NA,No tengo posgrado,4,58,Departamento
6/2/2026 6:28:54,"Si, es mi profesión principal",Mujer,20 años - 25 años,"Arqueología preventiva o de rescate: obras civiles, construcciones, licencias ambientales, etc",Empleado directo de tiempo completo,Entre 1 a 3 años,Pregrado,De 4 millones a 5 millones,Valle del Cauca,Tener RNA,Auxiliar de arqueologia,Sector energetico,Muy estables,Más de 15 días,De 4 a 10 personas,"Excel, Word, QGis, Google Maps, Software de dibujo técnico y edicion fotografica: Illustrator, Corel, Krita, etc",Desconexion entre formacion y oportunidades,NA,No tengo posgrado,Aproximadamente lo que debería ganar,Mejor reconocimiento profesional,4,NA,No tengo posgrado,4,58,Departamento
6/2/2026 6:32:29,"Si, es mi profesión principal",Hombre,36 años - 40 años,"Arqueología preventiva o de rescate: obras civiles, construcciones, licencias ambientales, etc","Contratista - prestación de servicios, Consultoria",7 a 10 años,Pregrado,De 3 millones a 4 millones,Bogota D.C.,Tener RNA,Arqueologo,Obras civiles y construccion,Variables. Dependen de contratos,Más de 15 días,Ninguna,"Excel, Word, Google Sheets, QGis, ArcGis, AutoCAD, Google Maps, Fotogrametría, Software de dibujo técnico y edicion fotografica: Illustrator, Corel, Krita, etc, Citacion bibliográfica: Mendeley, Zotero, EndNote, etc, Redes sociales: WhatsApp, Telegram, etc, Inteligencia Artificial",Falta de reconocimiento profesional,NA,"Patrimonio, Museología y Arquitectura",Algo menor de lo que debería ganar,Mejor reconocimiento profesional,4,NA,Gestión del patrimonio cultural. Curaduría y restauración. Arquitectura. Estudios urbanisticos. Museología. Artes,4,59,Departamento
6/2/2026 6:33:45,"Si, es mi profesión principal",Hombre,36 años - 40 años,"Arqueología preventiva o de rescate: obras civiles, construcciones, licencias ambientales, etc","Empleado directo de tiempo completo, Contratista - prestación de servicios",7 a 10 años,Estudiante de pregrado,De 3 millones a 4 millones,Atlantico,Red de contactos,Auxiliar de arqueologia,Obras civiles y construccion,Muy estables,Más de 15 días,Ninguna,Word,Bajos salarios,NA,No tengo posgrado,Aproximadamente lo que debería ganar,Mejores salarios,4,NA,No tengo posgrado,4,60,Departamento
6/2/2026 6:33:45,"Si, es mi profesión principal",Hombre,36 años - 40 años,"Arqueología preventiva o de rescate: obras civiles, construcciones, licencias ambientales, etc","Empleado directo de tiempo completo, Contratista - prestación de servicios",7 a 10 años,Estudiante de pregrado,De 3 millones a 4 millones,Bolivar,Red de contactos,Auxiliar de arqueologia,Obras civiles y construccion,Muy estables,Más de 15 días,Ninguna,Word,Bajos salarios,NA,No tengo posgrado,Aproximadamente lo que debería ganar,Mejores salarios,4,NA,No tengo posgrado,4,60,Departamento
6/2/2026 6:33:45,"Si, es mi profesión principal",Hombre,36 años - 40 años,"Arqueología preventiva o de rescate: obras civiles, construcciones, licencias ambientales, etc","Empleado directo de tiempo completo, Contratista - prestación de servicios",7 a 10 años,Estudiante de pregrado,De 3 millones a 4 millones,Casanare,Red de contactos,Auxiliar de arqueologia,Obras civiles y construccion,Muy estables,Más de 15 días,Ninguna,Word,Bajos salarios,NA,No tengo posgrado,Aproximadamente lo que debería ganar,Mejores salarios,4,NA,No tengo posgrado,4,60,Departamento
6/2/2026 6:33:45,"Si, es mi profesión principal",Hombre,36 años - 40 años,"Arqueología preventiva o de rescate: obras civiles, construcciones, licencias ambientales, etc","Empleado directo de tiempo completo, Contratista - prestación de servicios",7 a 10 años,Estudiante de pregrado,De 3 millones a 4 millones,Cesar,Red de contactos,Auxiliar de arqueologia,Obras civiles y construccion,Muy estables,Más de 15 días,Ninguna,Word,Bajos salarios,NA,No tengo posgrado,Aproximadamente lo que debería ganar,Mejores salarios,4,NA,No tengo posgrado,4,60,Departamento
6/2/2026 6:33:45,"Si, es mi profesión principal",Hombre,36 años - 40 años,"Arqueología preventiva o de rescate: obras civiles, construcciones, licencias ambientales, etc","Empleado directo de tiempo completo, Contratista - prestación de servicios",7 a 10 años,Estudiante de pregrado,De 3 millones a 4 millones,La Guajira,Red de contactos,Auxiliar de arqueologia,Obras civiles y construccion,Muy estables,Más de 15 días,Ninguna,Word,Bajos salarios,NA,No tengo posgrado,Aproximadamente lo que debería ganar,Mejores salarios,4,NA,No tengo posgrado,4,60,Departamento
6/2/2026 6:33:45,"Si, es mi profesión principal",Hombre,36 años - 40 años,"Arqueología preventiva o de rescate: obras civiles, construcciones, licencias ambientales, etc","Empleado directo de tiempo completo, Contratista - prestación de servicios",7 a 10 años,Estudiante de pregrado,De 3 millones a 4 millones,Magdalena,Red de contactos,Auxiliar de arqueologia,Obras civiles y construccion,Muy estables,Más de 15 días,Ninguna,Word,Bajos salarios,NA,No tengo posgrado,Aproximadamente lo que debería ganar,Mejores salarios,4,NA,No tengo posgrado,4,60,Departamento
6/2/2026 6:33:45,"Si, es mi profesión principal",Hombre,36 años - 40 años,"Arqueología preventiva o de rescate: obras civiles, construcciones, licencias ambientales, etc","Empleado directo de tiempo completo, Contratista - prestación de servicios",7 a 10 años,Estudiante de pregrado,De 3 millones a 4 millones,Norte de Santander,Red de contactos,Auxiliar de arqueologia,Obras civiles y construccion,Muy estables,Más de 15 días,Ninguna,Word,Bajos salarios,NA,No tengo posgrado,Aproximadamente lo que debería ganar,Mejores salarios,4,NA,No tengo posgrado,4,60,Departamento
6/2/2026 6:35:28,"Si, es mi profesión principal",Hombre,36 años - 40 años,"Arqueología preventiva o de rescate: obras civiles, construcciones, licencias ambientales, etc",Empleado directo de tiempo completo,7 a 10 años,Pregrado,De 5 millones a 6 millones,Donde se presente la oportunidad,Años de experiencia,Coordinador de proyectos,Obras civiles y construccion,Variables. Dependen de contratos,No realizo trabajo de campo,De 4 a 10 personas,"Excel, Word, QGis, ArcGis, AutoCAD, Google Maps",Falta de reconocimiento profesional,NA,"Patrimonio, Museología y Arquitectura",Algo menor de lo que debería ganar,Mejor reconocimiento profesional,4,Resulta fundamental fortalecer la unidad gremial y promover acciones conjuntas que permitan representar de manera efectiva a los profesionales. La falta de articulación y respaldo colectivo dificulta la toma de decisiones y la defensa de nuestros derechos laborales y profesionales.,Gestión del patrimonio cultural. Curaduría y restauración. Arquitectura. Estudios urbanisticos. Museología. Artes,4,61,Otros
6/2/2026 7:16:14,"Si, es mi profesión principal",Mujer,36 años - 40 años,"Arqueología preventiva o de rescate: obras civiles, construcciones, licencias ambientales, etc",Contratista - prestación de servicios,7 a 10 años,Pregrado,De 3 millones a 4 millones,Bogota D.C.,Años de experiencia,Arqueologo,Obras civiles y construccion,Variables. Dependen de contratos,Más de 15 días,Ninguna,"Excel, Word, QGis, Google Maps, Fotogrametría",Falta de reconocimiento profesional,NA,No tengo posgrado,Mucho menor a la que debería ganar,Mejores salarios,4,"Creo que los problemas en arqueología son varios, entre ellos, bajos salarios, falta de reconocimiento profesional, falta de oportunidades de formación como cursos, diplomados etc, en parte porque el sueldo no alcanza para formarse y los horarios y la carga de trabajo es alta. Como profesional, haces trabajo de campo, oficina que incluye ordenar datos, producir informes y gestionar SIG. La mayoría de las veces con contratos de ""confianza"" por lo tanto no tienes reconocimiento de extras y si uno se enferma- incapacita, se vuelve una novela porque solo hay un arqueólogo, no importa el tamaño de la obra. Estamos en precarización",No tengo posgrado,4,62,Departamento
6/2/2026 7:20:42,"Si, es mi profesión principal",Mujer,31 años - 35 años,"Arqueología preventiva o de rescate: obras civiles, construcciones, licencias ambientales, etc","Empleado directo de tiempo completo, Investigación en laboratorio",4 a 6 años,Pregrado,De 3 millones a 4 millones,Cauca,Especializacion tecnica,Arqueologo,Obras civiles y construccion,Muy estables,No realizo trabajo de campo,De 1 a 3 personas,"Excel, Word, SPSS, QGis, Google Maps, Software de dibujo técnico y edicion fotografica: Illustrator, Corel, Krita, etc, Citacion bibliográfica: Mendeley, Zotero, EndNote, etc, Redes sociales: WhatsApp, Telegram, etc",Poca oferta de empleos,NA,No tengo posgrado,Mucho menor a la que debería ganar,Mejor claridad en los honorarios o sueldos,4,NA,No tengo posgrado,4,63,Departamento
6/2/2026 7:20:42,"Si, es mi profesión principal",Mujer,31 años - 35 años,"Arqueología preventiva o de rescate: obras civiles, construcciones, licencias ambientales, etc","Empleado directo de tiempo completo, Investigación en laboratorio",4 a 6 años,Pregrado,De 3 millones a 4 millones,Antioquia,Especializacion tecnica,Arqueologo,Obras civiles y construccion,Muy estables,No realizo trabajo de campo,De 1 a 3 personas,"Excel, Word, SPSS, QGis, Google Maps, Software de dibujo técnico y edicion fotografica: Illustrator, Corel, Krita, etc, Citacion bibliográfica: Mendeley, Zotero, EndNote, etc, Redes sociales: WhatsApp, Telegram, etc",Poca oferta de empleos,NA,No tengo posgrado,Mucho menor a la que debería ganar,Mejor claridad en los honorarios o sueldos,4,NA,No tengo posgrado,4,63,Departamento
6/2/2026 8:01:54,"Si, es mi profesión principal",Hombre,26 años - 30 años,"Arqueología preventiva o de rescate: obras civiles, construcciones, licencias ambientales, etc",Empleado directo de tiempo completo,4 a 6 años,Pregrado,De 5 millones a 6 millones,Cesar,Años de experiencia,Arqueologo,Obras civiles y construccion,Muy estables,No realizo trabajo de campo,Ninguna,"Excel, Word, QGis, ArcGis, AutoCAD, Google Maps",Falta de estabilidad laboral,NA,No tengo posgrado,Aproximadamente lo que debería ganar,Mayor estabilidad laboral,3,NA,No tengo posgrado,3,64,Departamento
6/2/2026 8:18:15,"Si, es mi profesión principal",Mujer,31 años - 35 años,"Arqueología preventiva o de rescate: obras civiles, construcciones, licencias ambientales, etc","Empleado directo de tiempo completo, Trabajador independiente",7 a 10 años,Pregrado,De 4 millones a 5 millones,Bolivar,Manejo de SIG,Coordinador de proyectos,Obras civiles y construccion,Muy estables,No realizo trabajo de campo,De 1 a 3 personas,"Excel, Word, Google Sheets, QGis, Software de creación 3D: Blender, Agisfot Metashape, SketchUp, etc, ArcGis, AutoCAD, Google Maps, Fotogrametría, Redes sociales: WhatsApp, Telegram, etc, Inteligencia Artificial",Falta de estabilidad laboral,NA,No tengo posgrado,Aproximadamente lo que debería ganar,Más oportunidades de empleo,4,NA,No tengo posgrado,4,65,Departamento
6/2/2026 8:18:15,"Si, es mi profesión principal",Mujer,31 años - 35 años,"Arqueología preventiva o de rescate: obras civiles, construcciones, licencias ambientales, etc","Empleado directo de tiempo completo, Trabajador independiente",7 a 10 años,Pregrado,De 4 millones a 5 millones,Cesar,Manejo de SIG,Coordinador de proyectos,Obras civiles y construccion,Muy estables,No realizo trabajo de campo,De 1 a 3 personas,"Excel, Word, Google Sheets, QGis, Software de creación 3D: Blender, Agisfot Metashape, SketchUp, etc, ArcGis, AutoCAD, Google Maps, Fotogrametría, Redes sociales: WhatsApp, Telegram, etc, Inteligencia Artificial",Falta de estabilidad laboral,NA,No tengo posgrado,Aproximadamente lo que debería ganar,Más oportunidades de empleo,4,NA,No tengo posgrado,4,65,Departamento
6/2/2026 8:18:15,"Si, es mi profesión principal",Mujer,31 años - 35 años,"Arqueología preventiva o de rescate: obras civiles, construcciones, licencias ambientales, etc","Empleado directo de tiempo completo, Trabajador independiente",7 a 10 años,Pregrado,De 4 millones a 5 millones,Magdalena,Manejo de SIG,Coordinador de proyectos,Obras civiles y construccion,Muy estables,No realizo trabajo de campo,De 1 a 3 personas,"Excel, Word, Google Sheets, QGis, Software de creación 3D: Blender, Agisfot Metashape, SketchUp, etc, ArcGis, AutoCAD, Google Maps, Fotogrametría, Redes sociales: WhatsApp, Telegram, etc, Inteligencia Artificial",Falta de estabilidad laboral,NA,No tengo posgrado,Aproximadamente lo que debería ganar,Más oportunidades de empleo,4,NA,No tengo posgrado,4,65,Departamento
6/2/2026 8:32:22,"Si, es mi profesión principal",Hombre,50 años o más,Ambas por igual,"Contratista - prestación de servicios, Docencia e investigación universitaria, Trabajador independiente, Emprendimientos propios - empresa propia, Divulgacion cientifica, Museos y conservación. Gestor cultural, Generando material didáctico, Arqueología digital: modelos 3D, reconstrucción histórica, videojuegos, etc",11 y 15 años,Maestría,Más de 10 millones,Boyaca,Marca personal,Director o lider de proyecto,Consultoria ambiental o estudios de impacto,Variables. Dependen de contratos,11 a 15 días,Más de 10 personas,"Software de creación 3D: Blender, Agisfot Metashape, SketchUp, etc, Fotogrametría",Falta de claridad en tarifas,NA,"Patrimonio, Museología y Arquitectura",Mucho menor a la que debería ganar,Mejores salarios,5,NA,Gestión del patrimonio cultural. Curaduría y restauración. Arquitectura. Estudios urbanisticos. Museología. Artes,5,66,Departamento
6/2/2026 8:32:22,"Si, es mi profesión principal",Hombre,50 años o más,Ambas por igual,"Contratista - prestación de servicios, Docencia e investigación universitaria, Trabajador independiente, Emprendimientos propios - empresa propia, Divulgacion cientifica, Museos y conservación. Gestor cultural, Generando material didáctico, Arqueología digital: modelos 3D, reconstrucción histórica, videojuegos, etc",11 y 15 años,Maestría,Más de 10 millones,Caldas,Marca personal,Director o lider de proyecto,Consultoria ambiental o estudios de impacto,Variables. Dependen de contratos,11 a 15 días,Más de 10 personas,"Software de creación 3D: Blender, Agisfot Metashape, SketchUp, etc, Fotogrametría",Falta de claridad en tarifas,NA,"Patrimonio, Museología y Arquitectura",Mucho menor a la que debería ganar,Mejores salarios,5,NA,Gestión del patrimonio cultural. Curaduría y restauración. Arquitectura. Estudios urbanisticos. Museología. Artes,5,66,Departamento
